RptDt,GEOID,GEOName,POS_CUM_CP,POS_NEW_CP,POS_7DAYAVG_CP,DTH_CUM_CP,DTH_NEW_CP,DTH_7DAYAVG_CP,DTH_OVER_30DAYS_CP,DTH_CP_Daily,TESTS_POS_CONF,TESTS_POS_CONF_NEW,TESTS_POS_CONF_7DAYAVG,PercentNAATPos,NEG_7DAYAVG,TESTS_CUM,TESTS_NEW,TESTS_7DAYAVG,POS_CUM_CONF,POS_NEW_CONF,POS_7DAYAVG_CONF,POS_CUM_PROB,POS_NEW_PROB,POS_7DAYAVG_PROB,DTH_CUM_CONF,DTH_NEW_CONF,DTH_7DAYAVG_CONF,DTH_CONF_Daily,DTH_CUM_PROB,DTH_NEW_PROB,DTH_7DAYAVG_PROB,DTH_PROB_Daily,POS_MALE_CP,POS_FEM_CP,POS_OTH_CP,POS_0_9_CP,POS_10_19_CP,POS_20_29_CP,POS_30_39_CP,POS_40_49_CP,POS_50_59_CP,POS_60_69_CP,POS_70_79_CP,POS_80_89_CP,POS_90_CP,DTHS_FEM_CP,DTHS_MALE_CP,DTHS_OTH_CP,DTHS_0_9_CP,DTHS_10_19_CP,DTHS_20_29_CP,DTHS_30_39_CP,DTHS_40_49_CP,DTHS_50_59_CP,DTHS_60_69_CP,DTHS_70_79_CP,DTHS_80_89_CP,DTHS_90_CP,POS_AIAN_CP,POS_ASN_CP,POS_BLK_CP,POS_WHT_CP,POS_MLTOTH_CP,POS_UNK_CP,POS_E_HSP_CP,POS_E_NHSP_CP,POS_E_UNK_CP,DTH_AIAN_CP,DTH_ASN_CP,DTH_BLK_CP,DTH_WHT_CP,DTH_MLTOTH_CP,DTH_UNK_CP,DTH_E_HSP_CP,DTH_E_NHSP_CP,DTH_E_UNK_CP,POS_HC_Y_CP,POS_HC_N_CP,POS_HC_UNK_CP,HOSP_YES_CP,HOSP_NO_CP,HOSP_UNK_CP,Date,POP,POP_MOE,OBJECTID,GEO,ShapeSTArea,ShapeSTLength
2022/04/19 19:00:00+00,54875,54875,239,0,0,2,0,0,0,0,,,,,0.57,1903,2,2.14,222,0,0,17,0,0,2,0,0,0,0,0,0,0,114,124,1,9,23,21,38,36,42,38,23,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,222,-999,11,-999,223,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,161,65,17,140,82,2022/04/18 06:00:00+00,1060,103,609,ZCTA,612790132.488281,159109.625642501
2022/04/19 19:00:00+00,54876,54876,335,0,0,4,0,0,0,0,,,,,0.29,3058,0,1.71,309,0,0,26,0,0,3,0,0,0,1,0,0,0,164,171,0,23,54,28,47,31,66,44,26,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,119,-999,-999,201,-999,10,-999,312,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,237,87,16,212,107,2022/04/18 06:00:00+00,1317,133,610,ZCTA,619261838.292969,213011.610962213
2022/04/19 19:00:00+00,54880,54880,7927,5,4.57,49,0,0,0,0,,,,,11,66243,10,53.57,5372,1,3,2555,4,1.57,31,0,0,0,18,0,0,0,3836,4038,53,587,980,1638,1393,1098,921,669,396,178,67,26,23,-999,-999,-999,-999,-999,-999,-999,-999,13,17,14,174,76,183,6698,272,524,136,6879,912,-999,-999,-999,41,-999,-999,-999,49,-999,314,2002,5611,216,4945,2766,2022/04/18 06:00:00+00,29914,202,611,ZCTA,1006421863.07031,296146.549955339
2022/04/19 19:00:00+00,54888,54888,334,0,0,2,0,0,0,0,,,,,0.43,2614,1,2,317,0,0,17,0,0,2,0,0,0,0,0,0,0,171,163,0,25,41,29,36,36,54,57,39,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,315,-999,12,-999,313,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,227,87,16,220,98,2022/04/18 06:00:00+00,1303,78,612,ZCTA,538406877.351562,180612.534835307
2022/04/19 19:00:00+00,54889,54889,764,0,0.14,5,0,0,0,0,,,,,0.86,4664,1,2.43,734,0,0.14,30,0,0,5,0,0,0,0,0,0,0,352,407,5,56,104,105,108,102,126,99,46,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,6,6,662,24,55,9,664,91,-999,-999,-999,5,-999,-999,-999,5,-999,25,351,388,19,435,310,2022/04/18 06:00:00+00,2648,234,613,ZCTA,389883062.917969,123500.890471844
2022/04/19 19:00:00+00,54891,54891,700,0,0.71,17,0,0,0,0,,,,,2.14,10615,0,21,505,0,0.57,195,0,0.14,13,0,0,0,4,0,0,0,332,362,6,92,118,73,92,82,85,90,32,23,13,10,7,-999,-999,-999,-999,-999,-999,-999,-999,6,6,-999,45,5,5,570,37,38,15,589,96,-999,-999,-999,16,-999,-999,-999,16,-999,54,458,188,29,590,81,2022/04/18 06:00:00+00,3400,209,614,ZCTA,404948198.027344,114868.769893616
2022/04/19 19:00:00+00,54893,54893,932,0,0,5,0,0,0,0,,,,,0.71,7425,1,3.14,799,0,0,133,0,0,5,0,0,0,0,0,0,0,433,498,1,89,145,99,102,126,130,137,79,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,130,10,5,748,19,20,9,868,55,-999,-999,-999,5,-999,-999,-999,-999,-999,49,530,353,56,594,282,2022/04/18 06:00:00+00,3706,211,615,ZCTA,934206202.40625,261152.996513031
2022/04/19 19:00:00+00,54895,54895,222,0,0,4,0,0,0,0,,,,,0.57,1450,0,1.43,215,0,0,7,0,0,4,0,0,0,0,0,0,0,106,116,0,7,32,30,24,23,31,48,18,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,170,5,47,-999,195,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,130,81,13,130,79,2022/04/18 06:00:00+00,970,90,616,ZCTA,569523703.527344,169812.075347251
2022/04/19 19:00:00+00,54896,54896,251,0,0,8,0,0,0,0,,,,,0.57,2367,1,2.71,197,0,0,54,0,0,8,0,0,0,0,0,0,0,128,123,0,6,37,11,29,24,41,55,37,10,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,-999,214,-999,31,-999,219,32,-999,-999,-999,8,-999,-999,-999,8,-999,10,189,52,23,164,64,2022/04/18 06:00:00+00,1427,128,617,ZCTA,2346036332.43359,281164.367576105
2022/04/19 19:00:00+00,54901,54901,12158,3,3.71,84,0,0,0,0,,,,,13,127209,25,56.57,10713,2,3.43,1445,1,0.29,69,0,0,0,15,0,0,0,6605,5448,105,696,1465,3357,2109,1602,1388,899,407,168,59,36,47,-999,-999,-999,-999,-999,-999,11,15,21,20,11,130,552,1080,9781,434,181,649,10311,1198,-999,-999,-999,78,-999,-999,-999,79,-999,307,2220,9631,376,5022,6760,2022/04/18 06:00:00+00,37792,789,618,ZCTA,89537141.984375,72828.4380377435
2022/04/19 19:00:00+00,54902,54902,6892,3,3.71,60,0,0,0,0,,,,,12.14,72838,19,44.43,6221,2,3.57,671,1,0.14,57,0,0,0,3,0,0,0,3441,3400,51,535,755,1345,1278,945,923,595,299,169,45,23,37,-999,-999,-999,-999,-999,-999,6,14,10,19,9,48,253,348,5916,220,107,326,5951,615,-999,-999,-999,60,-999,-999,-999,58,-999,208,1297,5387,242,2935,3715,2022/04/18 06:00:00+00,22415,712,619,ZCTA,183187364.722656,93350.5240000005
2022/04/19 19:00:00+00,54904,54904,6338,3,3,49,0,0,0,0,,,,,9.86,61298,20,35.29,5657,3,3,681,0,0,45,0,0,0,4,0,0,0,2940,3335,63,575,891,836,974,888,952,719,328,146,29,20,29,-999,-999,-999,-999,-999,-999,7,9,6,17,8,30,234,101,5710,150,113,155,5610,573,-999,-999,-999,47,-999,-999,-999,48,-999,153,1331,4854,211,2843,3284,2022/04/18 06:00:00+00,21517,615,620,ZCTA,377253437.695312,178537.825980637
2022/04/19 19:00:00+00,54909,54909,437,0,0.14,2,0,0,0,0,,,,,0.43,5371,1,2.86,380,0,0.14,57,0,0,2,0,0,0,0,0,0,0,194,241,2,31,68,58,54,68,65,56,27,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,418,7,12,28,346,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,224,186,19,203,215,2022/04/18 06:00:00+00,2139,162,621,ZCTA,487915313.609375,148264.523876607
2022/04/19 19:00:00+00,54911,54911,7079,0,3.29,66,0,0,0,0,,,,,10.71,106418,16,42.14,5491,0,2.71,1588,0,0.57,57,0,0,0,9,0,0,0,3355,3666,58,592,969,1368,1235,935,855,562,312,160,86,33,33,-999,-999,-999,-999,-999,-999,10,12,15,12,13,88,501,274,5437,419,360,552,5565,962,-999,6,-999,54,-999,-999,-999,65,-999,171,2027,4881,218,3555,3306,2022/04/18 06:00:00+00,26348,694,622,ZCTA,43665521.0195312,38903.5128202908
2022/04/19 19:00:00+00,54913,54913,6392,8,3,33,0,0,0,0,,,,,6.57,51589,20,27.43,4942,8,2.71,1450,0,0.29,27,0,0,0,6,0,0,0,3050,3289,53,556,891,1056,891,951,978,604,297,128,36,18,15,-999,-999,-999,-999,-999,-999,-999,-999,12,13,5,40,245,74,5465,220,348,237,5326,829,-999,-999,-999,33,-999,-999,-999,31,-999,203,1963,4226,125,3201,3066,2022/04/18 06:00:00+00,21510,712,623,ZCTA,318945014.484375,124962.180920877
2022/04/19 19:00:00+00,54914,54914,8526,4,4,65,0,0,0,0,,,,,10.43,80661,39,46.29,6738,3,3.71,1788,1,0.29,53,0,0,0,12,0,0,0,4021,4448,57,750,1082,1653,1625,1127,1019,713,326,155,70,34,31,-999,-999,-999,-999,-999,-999,6,5,13,20,14,121,616,287,6596,504,402,831,6630,1065,-999,-999,-999,60,-999,-999,5,57,-999,252,2533,5741,235,4232,4059,2022/04/18 06:00:00+00,30890,1021,624,ZCTA,90403834.0898438,61166.5384162247
2022/04/19 19:00:00+00,54915,54915,12714,5,4.29,69,0,0,0,0,,,,,12.57,101398,30,43.86,9747,4,3.43,2967,1,0.86,67,0,0,0,2,0,0,0,6134,6467,113,1248,1857,1928,2300,1903,1800,1112,413,124,28,27,42,-999,-999,-999,-999,-999,-999,-999,16,24,17,5,122,721,352,10154,616,749,923,10109,1682,-999,5,-999,59,-999,-999,-999,62,-999,379,4737,7598,300,6525,5889,2022/04/18 06:00:00+00,43354,601,625,ZCTA,80897403,55700.2228188388
2022/04/19 19:00:00+00,54921,54921,333,0,0,3,0,0,0,0,,,,,0.43,2191,0,1.86,303,0,0,30,0,0,3,0,0,0,0,0,0,0,159,174,0,28,40,52,45,50,51,41,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,301,16,12,59,223,51,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,194,131,14,169,150,2022/04/18 06:00:00+00,1097,152,626,ZCTA,395719573.738281,153489.7599771
2022/04/19 19:00:00+00,54922,54922,327,0,0.14,3,0,0,0,0,,,,,0.43,2258,2,1.57,270,0,0.14,57,0,0,3,0,0,0,0,0,0,0,159,165,3,15,22,54,52,62,70,31,15,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,288,15,23,32,248,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,117,192,15,204,108,2022/04/18 06:00:00+00,1347,130,627,ZCTA,243517880.453125,122068.310938545
2022/04/19 19:00:00+00,53204,53204,13412,4,2.71,94,0,0,0,0,,,,,18,93288,15,46.29,12442,4,2.43,970,0,0.29,90,0,0,0,4,0,0,0,6300,7037,75,1337,2103,2929,2543,1972,1355,723,342,92,16,40,54,-999,-999,-999,-999,-999,11,15,24,22,16,-999,151,272,1291,7340,3721,637,9465,3423,524,-999,-999,5,67,14,-999,65,27,-999,175,2714,10523,740,6828,5844,2022/04/18 06:00:00+00,38678,1485,628,ZCTA,16333200.7695312,19749.7998067056
2022/04/19 19:00:00+00,53205,53205,2489,1,0.86,24,0,0,0,0,,,,,6.29,24244,6,16.43,2315,1,0.71,174,0,0.14,24,0,0,0,0,0,0,0,981,1502,6,235,358,493,488,308,303,172,86,37,9,14,10,-999,-999,-999,-999,-999,-999,-999,-999,10,5,-999,6,168,1851,274,159,31,231,2155,103,-999,-999,19,-999,-999,-999,-999,23,-999,60,449,1980,213,1232,1044,2022/04/18 06:00:00+00,8908,650,629,ZCTA,6861847.96484375,15255.1349042653
2022/04/19 19:00:00+00,54103,54103,92,0,0,2,0,0,0,0,,,,,0,644,1,1,65,0,0,27,0,0,2,0,0,0,0,0,0,0,43,49,0,7,7,7,6,8,19,17,14,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,82,-999,8,-999,81,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,44,43,5,74,13,2022/04/18 06:00:00+00,471,67,630,ZCTA,400047776.789062,134500.380761277
2022/04/19 19:00:00+00,54104,54104,194,0,0,2,0,0,0,0,,,,,0.29,1878,0,0.71,170,0,0,24,0,0,2,0,0,0,0,0,0,0,101,92,1,10,11,15,19,11,45,44,27,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,183,-999,-999,-999,179,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,159,17,121,56,2022/04/18 06:00:00+00,1179,173,631,ZCTA,1082839447.375,240327.464769552
2022/04/19 19:00:00+00,54106,54106,1268,1,0.43,7,0,0,0,0,,,,,1.86,9864,6,7.14,955,1,0.43,313,0,0,6,0,0,0,1,0,0,0,610,655,3,98,200,201,218,182,186,125,44,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,17,-999,1156,31,53,30,1124,114,-999,-999,-999,7,-999,-999,-999,7,-999,42,407,819,32,701,535,2022/04/18 06:00:00+00,5232,343,632,ZCTA,467457840.941406,145957.14947004
2022/04/19 19:00:00+00,54107,54107,928,0,0,6,0,0,0,0,,,,,1,6303,4,4.29,772,0,0,156,0,0,5,0,0,0,1,0,0,0,447,481,0,46,130,132,125,127,181,110,47,22,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,-999,829,22,47,31,797,100,-999,-999,-999,6,-999,-999,-999,5,-999,30,294,604,30,691,207,2022/04/18 06:00:00+00,3620,224,633,ZCTA,379475376.621094,134634.415077004
2022/04/19 19:00:00+00,54110,54110,1449,1,0.14,21,0,0,0,0,,,,,1.29,8708,2,4.71,1157,0,0,292,1,0.14,16,0,0,0,5,0,0,0,678,771,0,107,159,203,240,207,227,153,83,55,15,11,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,7,10,1314,37,75,79,1185,185,-999,-999,-999,21,-999,-999,-999,19,-999,67,940,442,81,955,413,2022/04/18 06:00:00+00,5395,176,634,ZCTA,328930827.289062,132964.649244338
2022/04/19 19:00:00+00,54111,54111,497,1,0.43,8,0,0,0,0,,,,,0.43,3592,1,2.43,420,1,0.43,77,0,0,8,0,0,0,0,0,0,0,219,278,0,26,42,51,64,71,85,77,53,25,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,-999,-999,436,15,17,22,420,55,-999,-999,-999,8,-999,-999,-999,8,-999,23,205,269,28,351,118,2022/04/18 06:00:00+00,2303,205,635,ZCTA,281623524.074219,112381.95912056
2022/04/19 19:00:00+00,54112,54112,659,0,0.14,6,0,0,0,0,,,,,0.14,4810,0,0.86,556,0,0.14,103,0,0,4,0,0,0,2,0,0,0,313,346,0,72,83,90,98,81,91,79,48,16,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,618,19,15,23,614,22,-999,-999,-999,6,-999,-999,-999,5,-999,22,188,449,27,453,179,2022/04/18 06:00:00+00,2349,189,636,ZCTA,328508999.925781,121738.720950543
2022/04/19 19:00:00+00,54113,54113,1032,1,0.57,6,0,0,0,0,,,,,1.71,7956,2,4.43,762,0,0.43,270,1,0.14,6,0,0,0,0,0,0,0,482,535,15,78,152,150,151,173,177,78,40,27,5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,13,924,11,63,29,878,125,-999,-999,-999,6,-999,-999,-999,6,-999,29,370,633,23,463,546,2022/04/18 06:00:00+00,3577,18,637,ZCTA,9675431.1484375,18546.2272414988
2022/04/19 19:00:00+00,54114,54114,1481,0,0,17,0,0,0,0,,,,,1.86,13846,1,7.43,1305,0,0,176,0,0,17,0,0,0,0,0,0,0,688,792,1,118,165,135,165,149,250,268,142,66,23,9,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,16,-999,5,1400,29,27,30,1370,81,-999,-999,-999,17,-999,-999,-999,17,-999,33,297,1151,78,926,477,2022/04/18 06:00:00+00,5265,263,638,ZCTA,1333858996.91797,295046.392391774
2022/04/19 19:00:00+00,54115,54115,14978,4,5.14,62,0,0,0,0,,,,,14.43,127938,13,59.86,12559,2,4.43,2419,2,0.71,52,0,0,0,10,0,0,0,7154,7789,35,1731,2344,2367,2360,2104,1958,1200,573,269,67,28,34,-999,-999,-999,-999,-999,-999,6,10,15,18,11,599,304,277,13001,459,338,557,13447,974,-999,-999,-999,57,-999,-999,-999,59,-999,382,3862,10734,405,10856,3717,2022/04/18 06:00:00+00,45657,852,639,ZCTA,648504276.28125,180658.996841328
2022/04/19 19:00:00+00,54119,54119,106,0,0.14,1,0,0,0,0,,,,,0,561,0,0,79,0,0,27,0,0.14,1,0,0,0,0,0,0,0,64,42,0,8,8,8,13,18,17,15,13,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,97,-999,7,-999,93,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,85,5,69,32,2022/04/18 06:00:00+00,697,91,640,ZCTA,501428810.5625,137818.857045626
2022/04/19 19:00:00+00,54120,54120,44,0,0,2,0,0,0,0,,,,,0,185,0,0.14,31,0,0,13,0,0,2,0,0,0,0,0,0,0,14,30,0,-999,-999,-999,-999,-999,10,6,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,-999,-999,-999,38,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,25,7,33,4,2022/04/18 06:00:00+00,249,54,641,ZCTA,525094577.738281,192957.511672383
2022/04/19 19:00:00+00,54121,54121,726,0,0,10,0,0,0,0,,,,,0,4291,0,1.43,549,0,0,177,0,0,10,0,0,0,0,0,0,0,342,384,0,38,58,66,98,74,146,119,67,37,17,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,617,17,87,6,585,135,-999,-999,-999,9,-999,-999,-999,8,-999,43,356,327,38,530,158,2022/04/18 06:00:00+00,3021,111,642,ZCTA,1425666758.90234,317695.086359183
2022/04/19 19:00:00+00,54123,54123,77,0,0.14,1,0,0,0,0,,,,,0,442,0,0.29,58,0,0.14,19,0,0,0,0,0,0,1,0,0,0,39,38,0,8,6,17,15,12,7,5,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,75,-999,-999,5,60,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,19,2,48,27,2022/04/18 06:00:00+00,263,75,643,ZCTA,2435965.59375,13056.2785931976
2022/04/19 19:00:00+00,54124,54124,1040,0,0.14,18,0,0,0,0,,,,,1.14,8513,1,3.43,883,0,0.14,157,0,0,14,0,0,0,4,0,0,0,497,543,0,73,123,109,163,134,164,155,79,34,5,5,13,-999,-999,-999,-999,-999,-999,-999,6,7,-999,-999,49,-999,6,932,24,26,83,921,36,-999,-999,-999,17,-999,-999,6,12,-999,48,633,359,70,856,114,2022/04/18 06:00:00+00,3440,235,644,ZCTA,498708296.300781,180146.671713414
2022/04/19 19:00:00+00,54125,54125,99,0,0,2,0,0,0,0,,,,,0,694,0,0,79,0,0,20,0,0,1,0,0,0,1,0,0,0,48,51,0,-999,10,-999,13,11,10,27,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,85,-999,9,-999,80,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,84,4,52,43,2022/04/18 06:00:00+00,506,95,645,ZCTA,397968499.789062,195040.965239155
2022/04/19 19:00:00+00,54126,54126,1169,0,0.14,6,0,0,0,0,,,,,0.71,7710,2,3,960,0,0.14,209,0,0,3,0,0,0,3,0,0,0,557,608,4,104,146,172,184,181,200,104,59,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,1088,32,29,80,1018,71,-999,-999,-999,6,-999,-999,-999,5,-999,31,331,807,36,790,343,2022/04/18 06:00:00+00,3870,304,646,ZCTA,384968573.046875,133421.7817894
2022/04/19 19:00:00+00,54127,54127,23,0,0,0,0,0,0,0,,,,,0,142,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,8,15,0,-999,5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,-999,-999,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,14,1,16,6,2022/04/18 06:00:00+00,77,63,647,ZCTA,434268.16796875,4063.74002246742
2022/04/19 19:00:00+00,54128,54128,493,1,0.14,4,0,0,0,0,,,,,0.71,6076,6,1.57,412,1,0.14,81,0,0,3,0,0,0,1,0,0,0,246,247,0,36,67,50,68,60,100,54,40,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,176,-999,-999,265,23,22,20,409,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,192,289,23,235,235,2022/04/18 06:00:00+00,1749,161,648,ZCTA,272499408.792969,99423.3699370373
2022/04/19 19:00:00+00,54129,54129,900,0,0,10,0,0,0,0,,,,,1,5325,6,3.43,730,0,0,170,0,0,9,0,0,0,1,0,0,0,459,441,0,40,130,110,124,130,171,97,68,24,6,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,8,-999,806,22,49,52,724,124,-999,-999,-999,10,-999,-999,-999,10,-999,32,632,236,53,503,344,2022/04/18 06:00:00+00,3047,188,649,ZCTA,365549890.957031,135593.009652966
2022/04/19 19:00:00+00,54130,54130,7712,2,1.86,74,0,0,0,0,,,,,10.29,61706,23,29.57,5907,1,1.57,1805,1,0.29,63,0,0,0,11,0,0,0,3652,4005,55,663,1017,1245,1325,1178,1071,721,291,150,48,28,46,-999,-999,-999,-999,-999,-999,-999,14,16,20,14,89,78,83,6822,187,453,289,6552,871,-999,-999,-999,72,-999,-999,-999,72,-999,247,2647,4818,217,3740,3755,2022/04/18 06:00:00+00,25837,667,650,ZCTA,409113530.273438,169315.736854157
2022/04/19 19:00:00+00,54135,54135,1111,0,0,7,0,0,0,0,,,,,1.86,11219,7,6.43,1077,0,0,34,0,0,7,0,0,0,0,0,0,0,508,603,0,149,198,169,188,114,129,100,39,23,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1004,-999,-999,67,36,-999,20,1056,35,7,-999,-999,-999,-999,-999,-999,7,-999,-999,62,1045,50,1033,28,2022/04/18 06:00:00+00,3332,251,651,ZCTA,433487324.277344,143864.811848406
2022/04/19 19:00:00+00,54136,54136,1933,0,0.29,27,0,0,0,0,,,,,2.29,18195,5,12,1494,0,0.29,439,0,0,25,0,0,0,2,0,0,0,915,989,29,147,254,276,335,299,270,167,98,67,17,13,14,-999,-999,-999,-999,-999,-999,-999,-999,10,9,-999,10,42,32,1642,97,110,79,1617,237,-999,-999,-999,27,-999,-999,-999,25,-999,59,660,1214,58,916,959,2022/04/18 06:00:00+00,6298,182,652,ZCTA,11080271.7851562,14123.6194126207
2022/04/19 19:00:00+00,54137,54137,331,0,0,5,0,0,0,0,,,,,0,2073,0,1.14,274,0,0,57,0,0,2,0,0,0,3,0,0,0,143,187,1,26,50,50,40,54,63,26,13,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,301,7,17,5,285,41,-999,-999,-999,5,-999,-999,-999,5,-999,14,173,144,10,260,61,2022/04/18 06:00:00+00,1144,147,653,ZCTA,134389336.320312,69607.5987054723
2022/04/19 19:00:00+00,54138,54138,216,0,0,8,0,0,0,0,,,,,0.14,1578,0,1,179,0,0,37,0,0,6,0,0,0,2,0,0,0,99,116,1,8,7,18,21,21,27,44,38,25,7,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,202,5,5,-999,202,12,-999,-999,-999,8,-999,-999,-999,7,-999,6,124,86,8,158,50,2022/04/18 06:00:00+00,895,125,654,ZCTA,389997067.230469,112222.732752436
2022/04/19 19:00:00+00,54139,54139,818,0,0,6,0,0,0,0,,,,,0.86,6802,0,2.57,682,0,0,136,0,0,6,0,0,0,0,0,0,0,402,415,1,60,74,101,144,113,140,101,63,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,773,21,17,20,769,29,-999,-999,-999,6,-999,-999,-999,6,-999,35,514,269,32,685,101,2022/04/18 06:00:00+00,3221,186,655,ZCTA,497340323.539062,224907.047407378
2022/04/19 19:00:00+00,54140,54140,2521,2,0.86,7,0,0,0,0,,,,,3.57,18654,7,9.57,1894,2,0.86,627,0,0,5,0,0,0,2,0,0,0,1189,1308,24,216,293,460,445,327,384,221,114,46,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,44,38,2215,65,145,123,2108,290,-999,-999,-999,6,-999,-999,-999,6,-999,59,790,1672,54,1184,1283,2022/04/18 06:00:00+00,9589,296,656,ZCTA,16968451.4960938,23261.5773340983
2022/04/19 19:00:00+00,54141,54141,818,1,0.14,5,0,0,0,0,,,,,0.57,5579,0,2.43,671,1,0.14,147,0,0,4,0,0,0,1,0,0,0,419,399,0,79,88,116,126,113,171,73,45,6,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,780,18,11,11,772,35,-999,-999,-999,-999,-999,-999,-999,5,-999,43,489,286,22,704,92,2022/04/18 06:00:00+00,2257,242,657,ZCTA,134234134.511719,99023.8914235097
2022/04/19 19:00:00+00,54143,54143,4504,0,1.57,32,0,0,0,0,,,,,6.43,43357,7,27.29,3836,0,1.43,668,0,0.14,30,0,0,0,2,0,0,0,2067,2428,9,277,637,619,782,649,641,472,239,133,52,15,17,-999,-999,-999,-999,-999,-999,-999,-999,8,7,11,29,43,56,4124,163,89,160,4049,295,-999,-999,-999,32,-999,-999,-999,32,-999,89,826,3589,166,2469,1869,2022/04/18 06:00:00+00,14885,276,658,ZCTA,364234468.339844,201245.935822371
2022/04/19 19:00:00+00,54149,54149,239,0,0,5,0,0,0,0,,,,,0.14,2446,0,1.71,199,0,0,40,0,0,5,0,0,0,0,0,0,0,112,127,0,11,20,13,17,27,47,53,37,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,233,-999,-999,-999,226,13,-999,-999,-999,5,-999,-999,-999,5,-999,14,143,82,20,180,39,2022/04/18 06:00:00+00,1182,105,659,ZCTA,666052857.328125,206948.10667223
