Zipcode,Population,Median age,Under 18(%),18 to 64(%),65 and over(%),Male(%),Female(%),White(%),Black(%),Native(%),Asian(%),Islander(%),Two plus(%),Hispanic(%),Per capita income (USD),Median household income (USD),Below poverty line(%),Mean travel time to work (Minutes),Drove Alone (%),Carpooled (%),Public Transit (%),Bicycle (%),Walked (%),Other (%),Worked at home (%),Number of households,Persons per household,Married (%),Single (%),Number of housing units,Occupied housing (%),Vacant housing (%),Owner Occupied (%),Renter Occupied (%),Median housing value,Moved Since Prev Year(%),Same House Prev Year(%),No Degree(%),High School(%),Some College(%),Bachelor's(%),Post-grad(%),Foriegn Born Population(%),Europe(%),Asia(%),Africa(%),Oceania(%),Latin America(%),North America(%),Death Counts,Death Counts(Per 1000),Case Counts,Case Counts(Per 1000)
28520,235,62.9,8.94,50.21,40.85,32.77,67.23,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30402.0,41042.0,6.38,0.0,84.29,0.0,0.0,0.0,0.0,0.0,15.71,159.0,1.48,62.15,37.85,249.0,63.86,36.14,68.55,31.45,160600.0,0.0,100.0,23.83,28.97,42.06,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,59.57446808510639
28516,11546,52.8,15.55,54.55,29.91,44.38,55.62,80.89,13.62,0.08,0.23,0.0,3.03,1.65,28437.0,47577.0,13.42,25.15,85.05,5.73,0.51,2.18,1.07,0.51,2.51,5287.0,2.13,48.59,51.41,7129.0,74.16,25.84,65.29,34.71,204500.0,13.86,86.14,11.17,25.45,42.06,11.98,9.34,1.56,37.22,3.89,0.0,0.0,47.22,11.67,3.0,0.2598302442404296,575.0,49.800796812749
28512,3305,61.6,10.08,47.23,42.69,51.07,48.93,96.34,0.67,0.12,0.0,0.0,0.67,2.21,49270.0,67935.0,4.85,22.15,76.81,4.14,0.24,0.4,7.49,2.23,8.69,1648.0,1.94,62.32,37.68,7312.0,22.54,77.46,79.19,20.81,379100.0,15.21,84.79,1.94,16.05,36.1,30.27,15.63,2.06,36.76,8.82,0.0,7.35,26.47,20.59,3.0,0.907715582450832,165.0,49.92435703479577
28511,665,47.0,17.59,60.9,21.5,53.83,46.17,98.95,0.0,0.0,0.0,0.0,0.0,1.05,33361.0,48625.0,6.47,36.14,74.64,13.21,0.0,0.0,0.0,9.64,2.5,262.0,2.54,61.68,38.32,436.0,60.09,39.91,79.77,20.23,109200.0,1.35,98.65,16.99,54.1,21.68,3.32,3.91,0.9,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,23.0,34.58646616541353
28510,1395,60.8,11.76,47.53,40.72,49.68,50.32,87.53,7.6,0.79,0.93,0.0,0.65,2.51,41481.0,55500.0,12.83,35.9,76.98,7.34,1.59,0.0,0.4,2.58,11.11,694.0,2.01,69.82,30.18,1112.0,62.41,37.59,75.5,24.5,203600.0,8.5,91.5,7.5,23.28,43.1,14.31,11.81,2.37,54.55,6.06,0.0,0.0,39.39,0.0,0.0,0.0,69.0,49.46236559139785
28468,4388,62.7,8.8,45.76,45.44,45.03,54.97,92.05,1.71,0.0,0.73,0.0,3.97,1.14,41951.0,59883.0,15.29,25.61,69.25,2.41,0.0,0.0,0.53,0.41,23.62,2208.0,1.99,67.72,32.28,5325.0,41.46,58.54,81.88,18.12,262100.0,18.35,81.65,2.45,19.83,33.14,31.22,13.36,2.78,30.33,26.23,17.21,0.0,8.2,18.03,3.0,0.683682771194166,238.0,54.23883318140383
28465,7750,59.9,9.99,52.34,37.68,48.01,51.99,97.05,0.22,0.15,0.4,0.0,1.63,0.55,47887.0,70646.0,7.47,23.88,75.97,4.19,0.77,1.03,0.12,2.03,15.89,3711.0,2.09,61.02,38.98,9871.0,37.59,62.41,84.75,15.25,285000.0,13.39,86.61,4.51,19.78,31.9,26.8,17.01,1.23,31.58,37.89,0.0,0.0,11.58,18.95,3.0,0.3870967741935484,276.0,35.61290322580645
28462,13140,53.5,15.78,56.88,27.34,49.67,50.33,89.08,5.8,0.09,0.39,0.02,2.98,1.64,27145.0,44616.0,14.28,24.8,77.44,14.07,0.22,0.0,0.97,4.81,2.49,5634.0,2.33,57.81,42.19,12838.0,43.89,56.11,78.59,21.41,143800.0,13.23,86.77,14.46,36.99,27.94,13.74,6.87,1.35,44.63,18.64,0.0,1.69,30.51,4.52,11.0,0.8371385083713851,599.0,45.58599695585997
28461,22421,59.2,12.48,49.52,38.0,46.76,53.24,90.04,3.99,0.38,0.26,0.0,2.36,2.96,43147.0,69291.0,7.4,26.16,77.55,5.54,2.96,0.0,1.81,0.27,11.87,9851.0,2.26,68.41,31.59,13909.0,70.82,29.18,83.7,16.3,282800.0,13.22,86.78,4.2,24.74,37.69,20.49,12.88,2.01,48.12,11.09,0.0,0.0,32.82,7.98,5.0,0.2230052183221087,672.0,29.971901342491417
28451,37414,44.2,18.68,57.67,23.64,47.41,52.59,71.36,13.21,0.81,0.72,0.0,3.89,9.81,32287.0,60637.0,11.03,23.22,80.4,11.33,0.34,0.01,0.52,0.2,6.97,15753.0,2.37,62.54,37.46,17040.0,92.45,7.55,78.54,21.46,203100.0,12.77,87.23,8.49,29.89,31.45,19.78,10.4,6.41,26.02,10.38,0.13,1.0,55.71,6.76,14.0,0.374191479125461,1916.0,51.21077671459881
28449,2141,55.5,8.92,65.39,25.69,48.67,51.33,97.29,0.0,0.0,0.0,0.0,0.51,2.2,55277.0,90250.0,2.66,23.31,54.82,6.74,0.0,0.0,11.37,0.48,26.59,881.0,2.43,71.91,28.09,1979.0,44.52,55.48,70.94,29.06,454800.0,22.13,77.87,3.24,24.34,25.36,23.37,23.69,2.38,60.78,13.73,5.88,0.0,0.0,19.61,0.0,0.0,60.0,28.02428771602055
28448,621,46.0,21.9,56.36,21.74,54.91,45.09,68.92,3.86,0.0,0.0,0.0,1.61,25.6,19824.0,22969.0,52.17,30.13,83.51,16.49,0.0,0.0,0.0,0.0,0.0,310.0,2.0,52.17,47.83,647.0,47.91,52.09,56.13,43.87,48600.0,9.18,90.82,19.59,34.85,36.29,6.39,2.89,19.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.6103059581320451,51.0,82.1256038647343
28422,8598,56.5,15.29,52.49,32.22,50.21,49.79,77.97,14.49,2.26,0.77,0.0,2.08,2.29,28299.0,54869.0,17.63,24.91,75.59,13.54,2.33,0.0,0.0,0.14,8.15,3385.0,2.43,65.86,34.14,4325.0,78.27,21.73,80.3,19.7,225000.0,18.47,81.53,10.87,28.61,38.84,12.54,9.14,2.24,16.58,14.51,3.11,10.88,54.92,0.0,7.0,0.8141428239125378,340.0,39.54408001860898
28421,1893,44.1,23.03,57.58,19.39,56.05,43.95,56.1,18.38,0.0,0.0,0.0,4.07,21.45,27066.0,54632.0,13.84,31.66,86.21,7.59,0.0,0.0,0.28,2.76,3.17,547.0,3.46,37.46,62.54,745.0,73.42,26.58,78.98,21.02,105300.0,10.39,89.61,20.69,38.33,21.0,13.82,6.17,4.07,1.3,0.0,0.0,0.0,98.7,0.0,3.0,1.584786053882726,95.0,50.18489170628632
28390,24794,29.5,28.82,63.18,7.99,49.1,50.9,43.04,31.66,1.12,1.81,0.45,5.04,15.98,23867.0,47256.0,20.48,26.14,79.0,10.28,0.32,0.09,5.22,0.89,3.82,8675.0,2.79,49.83,50.17,10269.0,84.48,15.52,48.31,51.69,134100.0,26.14,73.86,8.51,24.76,41.61,16.1,9.02,5.24,16.8,27.73,5.01,1.08,48.0,1.39,7.0,0.282326369282891,1093.0,44.08324594659999
28307,17245,23.1,28.22,71.68,0.1,60.05,39.95,50.99,16.54,0.82,2.03,0.4,6.85,22.09,20566.0,43654.0,9.65,9.96,67.67,11.67,0.48,0.41,14.85,0.28,4.47,4641.0,2.87,60.25,39.75,5341.0,86.89,13.11,0.9,99.1,156300.0,41.61,58.39,2.45,17.11,54.8,17.38,8.27,4.05,14.31,26.04,4.58,0.0,54.51,0.57,0.0,0.0,733.0,42.50507393447376
27979,1217,50.2,13.97,60.56,25.47,49.3,50.7,60.15,38.21,0.0,0.0,0.0,1.64,0.0,29543.0,44263.0,1.99,31.04,89.04,8.43,0.0,0.0,1.01,1.52,0.0,558.0,2.18,52.44,47.56,656.0,85.06,14.94,77.6,22.4,155100.0,6.16,93.84,9.96,42.66,32.39,9.05,5.94,1.64,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,55.0,45.19309778142974
27978,268,37.8,18.28,60.45,21.27,47.01,52.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16601.0,36250.0,17.91,43.82,76.29,19.59,0.0,0.0,0.0,0.0,4.12,96.0,2.79,52.59,47.41,193.0,49.74,50.26,66.67,33.33,164800.0,4.56,95.44,10.11,36.7,46.81,6.38,0.0,1.12,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.0,41.04477611940298
27976,4714,39.7,25.84,60.69,13.47,53.67,46.33,79.36,10.27,0.0,0.76,0.0,3.97,5.64,30050.0,75164.0,5.94,33.55,90.77,2.78,0.0,0.0,0.0,0.0,6.45,1562.0,3.02,68.96,31.04,1605.0,97.32,2.68,83.8,16.2,239600.0,2.67,97.33,8.27,37.15,30.8,13.85,9.92,1.72,24.69,37.04,0.0,0.0,0.0,38.27,1.0,0.2121340687314382,167.0,35.42638947815019
27974,1399,43.5,22.44,54.68,22.87,42.6,57.4,74.05,15.23,0.0,7.36,0.0,3.22,0.14,23605.0,53287.0,4.65,39.94,83.36,7.18,0.0,0.0,0.0,5.67,3.78,467.0,2.96,51.18,48.82,533.0,87.62,12.38,87.79,12.21,189800.0,4.63,95.37,18.95,23.79,45.21,9.47,2.57,4.29,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.7398141529664
27973,1178,48.4,19.1,56.54,24.36,53.9,46.1,91.34,5.6,0.0,0.0,0.0,3.06,0.0,31776.0,59861.0,6.07,31.42,85.09,10.53,0.0,0.0,0.0,2.98,1.4,555.0,2.12,73.11,26.89,575.0,96.52,3.48,69.55,30.45,271400.0,5.52,94.48,9.73,32.22,44.54,12.76,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,56.02716468590832
27968,178,57.5,0.0,79.21,20.79,29.21,70.79,55.62,0.0,0.0,0.0,0.0,15.17,29.21,42260.0,55000.0,0.0,25.98,30.9,0.0,0.0,0.0,40.45,0.0,28.65,110.0,1.62,59.55,40.45,553.0,19.89,80.11,75.45,24.55,341200.0,0.0,100.0,0.0,12.36,32.58,43.82,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,67.41573033707866
27965,318,56.0,4.4,45.91,49.69,48.11,51.89,79.25,2.52,0.0,0.0,0.0,0.0,18.24,32319.0,80302.0,23.9,43.36,57.66,42.34,0.0,0.0,0.0,0.0,0.0,167.0,1.9,29.61,70.39,167.0,100.0,0.0,79.04,20.96,206600.0,2.52,97.48,1.32,25.33,52.96,18.09,2.3,7.23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,19.0,59.74842767295598
27958,12364,40.1,24.98,63.04,11.99,49.25,50.75,88.49,5.37,0.13,0.66,0.0,2.48,2.36,36819.0,88586.0,6.13,37.17,86.76,8.35,0.0,0.0,0.3,0.51,3.95,4513.0,2.74,63.34,36.66,4743.0,95.15,4.85,88.37,11.63,278900.0,13.44,86.56,7.38,30.12,36.63,17.13,8.73,1.96,14.46,21.49,0.0,0.0,35.95,28.1,6.0,0.4852798447104496,491.0,39.71206729213847
27956,387,52.2,16.02,58.66,25.32,57.88,42.12,88.11,10.34,0.0,0.0,0.0,0.0,1.55,35211.0,77563.0,0.0,25.71,61.38,10.58,0.0,0.0,28.04,0.0,0.0,157.0,2.27,90.94,9.06,157.0,100.0,0.0,100.0,0.0,131800.0,4.83,95.17,17.85,35.08,40.92,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.00775193798449
27949,7596,54.6,16.8,54.78,28.42,50.82,49.18,92.86,1.47,0.08,0.29,0.18,3.38,1.72,53667.0,87571.0,3.0,24.04,75.93,6.27,0.0,1.02,1.54,0.39,14.85,3262.0,2.33,69.03,30.97,9251.0,35.26,64.74,86.91,13.09,437500.0,8.16,91.84,2.56,19.45,26.15,30.74,21.09,3.38,44.75,11.28,0.39,0.39,43.19,0.0,2.0,0.2632964718272775,302.0,39.757767245918906
27948,12044,47.6,15.41,67.49,17.1,48.9,51.1,89.1,0.91,0.0,0.76,0.0,0.85,7.99,34824.0,67227.0,8.77,21.39,81.12,10.25,0.0,0.57,0.87,0.41,7.06,5341.0,2.26,50.47,49.53,9782.0,54.6,45.4,75.42,24.58,267000.0,8.38,91.62,4.96,19.91,39.19,23.78,12.15,5.03,3.96,10.07,0.0,1.49,83.0,1.49,0.0,0.0,551.0,45.74892062437728
27947,1350,44.4,18.74,71.26,10.0,48.89,51.11,90.0,3.93,0.0,0.0,0.0,0.0,6.07,34436.0,77250.0,7.04,24.89,89.54,2.14,0.0,0.0,0.0,3.49,4.83,502.0,2.69,52.44,47.56,570.0,88.07,11.93,92.83,7.17,255300.0,7.7,92.3,7.84,33.73,32.34,21.92,4.17,4.44,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.7407407407407407,31.0,22.96296296296296
27943,373,53.4,19.03,42.09,38.87,46.11,53.89,96.25,0.0,0.0,0.0,0.0,0.27,3.49,29273.0,70721.0,0.28,0.0,69.77,3.88,0.0,3.1,2.33,0.0,20.93,171.0,2.09,56.97,43.03,716.0,23.88,76.12,58.48,41.52,388900.0,1.13,98.87,0.35,22.49,32.53,18.34,26.3,0.27,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.0,37.53351206434317
27942,505,52.2,12.67,58.22,29.11,47.72,52.28,55.45,42.38,0.0,0.0,0.0,0.4,1.78,20601.0,45417.0,13.07,44.77,81.87,11.4,0.0,0.0,6.74,0.0,0.0,205.0,2.46,54.39,45.61,310.0,66.13,33.87,93.66,6.34,0.0,3.37,96.63,12.27,34.77,45.23,6.14,1.59,1.78,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.0,91.08910891089108
27941,215,65.2,1.4,47.91,50.7,40.47,59.53,98.6,1.4,0.0,0.0,0.0,0.0,0.0,35270.0,53409.0,14.42,26.64,100.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,1.63,52.83,47.17,132.0,100.0,0.0,93.18,6.82,278300.0,16.74,83.26,8.02,33.49,50.94,5.66,1.89,4.65,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,139.53488372093022
27939,2798,46.2,20.62,58.11,21.27,47.46,52.54,85.24,8.58,0.25,0.25,0.0,0.21,3.72,32247.0,62992.0,9.28,33.08,75.0,19.01,0.0,1.63,0.77,1.75,3.6,1220.0,2.28,62.31,37.69,1375.0,88.73,11.27,75.08,24.92,215800.0,11.72,88.28,14.0,31.88,37.1,15.24,1.77,2.11,22.03,0.0,0.0,0.0,38.98,38.98,1.0,0.357398141529664,120.0,42.88777698355969
27937,4205,41.0,22.81,59.19,18.0,48.75,51.25,55.53,32.84,1.36,4.11,0.0,6.16,0.0,23237.0,46129.0,13.7,37.72,84.82,13.24,0.0,0.0,0.0,0.0,1.94,1560.0,2.7,49.48,50.52,1698.0,91.87,8.13,77.37,22.63,143000.0,15.21,84.79,12.78,38.34,35.85,7.14,5.88,2.0,8.33,91.67,0.0,0.0,0.0,0.0,1.0,0.2378121284185493,183.0,43.51961950059454
27935,1853,35.9,30.38,54.29,15.33,46.63,53.37,84.67,12.95,0.97,0.0,0.0,1.4,0.0,24842.0,66154.0,6.64,36.06,96.98,3.02,0.0,0.0,0.0,0.0,0.0,638.0,2.9,63.77,36.23,732.0,87.16,12.84,73.67,26.33,159300.0,7.95,92.05,11.52,37.75,37.75,7.39,5.59,0.54,100.0,0.0,0.0,0.0,0.0,0.0,3.0,1.618996222342148,81.0,43.712898003238
27929,1825,40.2,25.97,53.81,20.22,46.79,53.21,82.25,11.84,0.0,0.0,0.0,1.53,2.68,39643.0,99537.0,5.84,38.09,84.14,6.27,0.0,0.0,0.0,1.7,9.59,706.0,2.58,70.99,29.01,762.0,92.65,7.35,86.26,13.74,296500.0,5.68,94.32,3.25,28.85,34.88,26.53,6.5,0.49,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,43.28767123287671
27927,1132,59.6,7.69,54.51,37.81,51.06,48.94,91.08,6.36,0.0,0.53,0.0,0.09,1.59,44450.0,65000.0,4.51,31.58,69.08,0.88,0.0,0.88,3.29,0.35,25.88,548.0,2.07,64.65,35.35,4701.0,11.66,88.34,83.39,16.61,453100.0,21.95,78.05,4.44,27.91,21.79,30.57,15.29,5.83,69.7,9.09,0.0,0.0,15.15,6.06,0.0,0.0,24.0,21.20141342756184
27926,1899,48.0,22.22,56.56,21.22,47.08,52.92,77.2,20.43,0.16,0.0,0.0,2.21,0.0,25983.0,41690.0,23.06,39.56,90.36,3.95,0.0,0.0,0.0,0.0,5.69,762.0,2.49,52.43,47.57,927.0,82.2,17.8,68.24,31.76,180600.0,14.37,85.63,10.15,36.93,38.87,10.99,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.526592943654555,65.0,34.22854133754608
27923,590,41.4,10.85,66.27,22.88,44.24,55.76,81.53,9.49,0.0,1.36,0.0,0.0,7.63,33966.0,55667.0,2.03,31.9,77.69,7.97,0.0,0.0,0.0,2.39,11.95,284.0,2.08,49.44,50.56,311.0,91.32,8.68,93.66,6.34,230300.0,13.73,86.27,13.64,10.87,37.55,29.45,8.5,4.07,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.76271186440678
27921,4307,41.4,20.29,61.5,18.2,49.73,50.27,81.84,11.24,0.0,1.3,1.32,2.79,1.32,28669.0,62817.0,7.59,27.37,73.88,12.42,0.15,0.0,6.24,0.19,4.96,1757.0,2.44,59.61,40.39,2059.0,85.33,14.67,70.63,29.37,206100.0,14.94,85.06,15.09,30.24,36.18,14.34,4.15,2.04,36.36,47.73,0.0,0.0,7.95,7.95,4.0,0.9287206872533086,232.0,53.8657998606919
27920,1558,33.9,23.36,64.25,12.39,46.28,53.72,84.79,0.0,2.57,0.0,0.0,0.0,12.64,26283.0,59359.0,28.31,18.2,65.3,11.89,0.0,1.09,1.91,0.0,19.81,600.0,2.59,49.32,50.68,954.0,62.89,37.11,64.67,35.33,249000.0,13.22,86.78,5.19,22.58,41.2,26.25,4.78,4.04,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,58.0,37.22721437740693
27915,474,57.7,4.64,60.55,34.81,61.18,38.82,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25432.0,26729.0,10.34,28.84,59.12,18.78,0.0,0.0,22.1,0.0,0.0,363.0,1.31,17.26,82.74,1820.0,19.95,80.05,80.17,19.83,257300.0,9.7,90.3,21.9,9.07,27.21,33.85,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,54.85232067510549
27897,1949,39.9,20.37,63.31,16.32,38.79,61.21,35.25,50.54,0.82,0.0,0.0,9.24,4.16,22363.0,59279.0,15.73,34.17,96.02,2.22,0.0,0.0,1.4,0.35,0.0,727.0,2.64,56.4,43.6,965.0,75.34,24.66,50.89,49.11,85200.0,5.37,94.63,12.96,40.53,28.67,11.04,6.79,3.13,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.513083632632119,108.0,55.413032324268855
27862,866,51.1,12.36,56.0,31.64,41.69,58.31,61.32,36.26,0.0,0.0,0.0,0.46,1.96,24922.0,48182.0,21.36,24.19,94.25,3.51,0.0,0.0,0.0,2.24,0.0,454.0,1.91,36.18,63.82,546.0,83.15,16.85,82.6,17.4,0.0,2.0,98.0,21.98,43.07,13.42,16.08,5.46,0.58,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.1547344110854505,37.0,42.725173210161664
27850,7847,51.5,15.51,57.19,27.3,50.63,49.37,55.0,35.67,2.5,0.23,0.32,3.03,3.22,32678.0,47188.0,14.58,31.55,88.26,5.39,0.0,0.0,0.14,0.03,6.21,3387.0,2.32,60.46,39.54,5635.0,60.11,39.89,78.83,21.17,124000.0,6.95,93.05,14.23,34.19,29.6,14.15,7.82,2.92,28.38,7.86,0.0,0.0,63.76,0.0,4.0,0.5097489486427934,330.0,42.05428826303046
27847,561,47.3,12.12,57.75,30.12,44.39,55.61,20.68,70.59,0.0,0.36,0.0,5.35,3.03,18983.0,22885.0,22.58,20.68,94.92,3.81,0.0,0.0,0.0,1.27,0.0,308.0,1.81,24.01,75.99,415.0,74.22,25.78,80.52,19.48,53300.0,7.84,92.16,17.4,55.15,25.49,1.72,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,87.34402852049911
27842,1868,58.3,13.22,47.97,38.81,48.23,51.77,75.96,23.07,0.0,0.0,0.0,0.96,0.0,38091.0,66411.0,23.18,32.97,80.21,8.83,0.0,0.0,0.88,0.0,10.07,857.0,2.18,67.35,32.65,2189.0,39.15,60.85,87.51,12.49,350800.0,8.56,91.44,8.24,24.12,35.8,22.57,9.27,0.64,0.0,0.0,8.33,0.0,91.67,0.0,0.0,0.0,55.0,29.443254817987157
27839,3569,49.4,10.87,64.14,24.99,58.62,41.38,40.38,53.66,0.03,0.11,0.36,3.47,1.99,20235.0,33390.0,14.23,19.42,83.74,14.16,0.0,0.0,0.0,0.0,2.1,1404.0,1.94,39.98,60.02,1795.0,78.22,21.78,70.51,29.49,65300.0,13.56,86.44,22.31,36.82,30.77,7.8,2.29,2.19,20.51,10.26,0.0,0.0,69.23,0.0,2.0,0.5603810591202018,177.0,49.59372373213785
27824,1458,33.7,34.84,54.87,10.29,46.5,53.5,56.31,39.85,0.0,0.0,0.0,1.1,2.74,17132.0,45556.0,32.3,28.5,75.98,0.0,4.1,0.0,6.25,3.71,9.96,522.0,2.75,49.85,50.15,733.0,71.21,28.79,52.3,47.7,93500.0,4.2,95.8,24.68,33.69,34.32,4.77,2.54,1.23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,76.0,52.12620027434842
27821,121,58.0,0.0,93.39,6.61,64.46,35.54,71.9,28.1,0.0,0.0,0.0,0.0,0.0,18682.0,25526.0,24.79,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.41,21.49,78.51,175.0,49.14,50.86,68.6,31.4,0.0,0.0,100.0,38.02,51.24,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,90.9090909090909
27820,2166,37.3,30.56,57.02,12.42,48.2,51.8,70.13,24.47,0.0,0.0,0.0,0.05,3.79,26081.0,47775.0,17.6,26.84,92.41,3.18,0.0,0.0,0.0,1.57,4.41,865.0,2.5,52.75,47.25,1447.0,59.78,40.22,76.3,23.7,107400.0,5.22,94.78,14.23,38.17,19.01,15.21,13.38,1.02,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.9233610341643582,153.0,70.63711911357342
27806,2764,46.8,23.44,50.33,26.23,46.89,53.11,45.77,46.74,0.0,1.01,0.0,1.56,4.92,19777.0,34787.0,33.49,24.77,87.33,3.93,2.41,0.0,1.65,0.0,4.69,1126.0,2.45,52.05,47.95,1557.0,72.32,27.68,82.95,17.05,65600.0,4.41,95.59,12.02,42.24,33.37,5.93,6.45,2.35,0.0,43.08,0.0,0.0,56.92,0.0,2.0,0.723589001447178,110.0,39.79739507959479
27713,55516,37.0,22.04,66.37,11.59,46.51,53.49,43.75,35.93,0.17,7.13,0.0,3.09,9.01,43588.0,79009.0,8.42,22.97,76.84,7.19,2.32,0.06,1.09,0.92,11.59,23116.0,2.39,50.45,49.55,24267.0,95.26,4.74,59.82,40.18,261900.0,19.02,80.98,5.67,10.5,21.39,30.86,31.58,13.85,11.6,42.78,9.4,0.78,31.93,3.51,20.0,0.3602565026298724,2573.0,46.34699906333309
27613,42111,39.6,23.4,63.74,12.86,48.03,51.97,78.81,9.43,0.22,3.88,0.03,2.56,4.77,53278.0,101806.0,3.61,25.29,79.71,4.83,0.21,0.0,0.41,0.31,13.27,16836.0,2.5,62.4,37.6,18958.0,88.81,11.19,70.98,29.02,359500.0,13.08,86.92,1.77,9.65,22.32,41.74,24.52,9.01,26.24,39.75,5.08,0.68,21.42,6.82,11.0,0.2612144095367006,2218.0,52.67032366840018
27572,6750,43.7,19.61,65.88,14.5,46.24,53.76,73.39,16.16,0.0,0.7,0.0,1.6,6.87,38205.0,85227.0,6.09,32.18,87.51,5.85,0.0,0.0,0.0,1.27,6.24,2812.0,2.4,52.75,47.25,2929.0,96.01,3.99,94.27,5.73,192200.0,7.17,92.83,6.43,29.13,36.76,22.22,5.45,4.01,37.64,23.62,0.0,0.0,19.56,19.19,3.0,0.4444444444444445,326.0,48.2962962962963
27560,37830,33.6,23.59,70.04,6.37,49.77,50.23,37.44,15.08,0.08,36.0,0.0,4.73,5.36,47803.0,98049.0,5.16,21.37,74.45,8.28,0.0,0.0,1.54,1.31,15.09,15172.0,2.49,57.57,42.43,16301.0,93.07,6.93,48.41,51.59,328800.0,28.57,71.43,2.7,8.77,20.14,39.75,28.65,32.76,6.17,82.45,6.21,0.0,4.77,0.4,8.0,0.21147237642083,1334.0,35.26301876817341
27559,2532,55.8,12.12,60.39,27.49,50.28,49.72,69.71,11.06,0.0,3.99,0.0,2.09,13.15,36938.0,56250.0,11.69,30.01,72.28,6.67,0.0,0.0,8.47,10.27,2.31,1066.0,2.38,71.52,28.48,1183.0,90.11,9.89,78.42,21.58,264200.0,2.61,97.39,19.88,24.81,40.01,12.74,2.56,11.14,3.19,35.82,0.0,0.0,60.99,0.0,0.0,0.0,110.0,43.44391785150079
27551,1694,54.4,14.05,59.15,26.8,50.06,49.94,66.59,23.02,5.31,0.12,0.0,0.0,4.96,35058.0,52014.0,18.0,26.29,71.33,15.85,0.66,0.0,5.42,1.32,5.42,741.0,2.26,51.7,48.3,1608.0,46.08,53.92,82.05,17.95,150400.0,18.2,81.8,14.47,21.38,40.22,14.76,9.16,6.43,0.0,0.0,0.0,0.0,75.23,24.77,2.0,1.180637544273908,89.0,52.5383707201889
27540,41097,35.7,34.36,58.03,7.61,48.04,51.96,73.55,10.21,0.35,4.14,0.04,3.71,7.57,41879.0,110692.0,4.69,29.49,77.66,7.76,0.25,0.0,0.55,0.43,13.32,13045.0,3.15,66.48,33.52,13620.0,95.78,4.22,83.09,16.91,348000.0,12.38,87.62,4.51,11.11,27.09,37.57,19.71,6.7,20.25,37.79,10.6,0.0,29.73,1.63,3.0,0.0729980290532155,1855.0,45.13711463123829
27539,23488,37.5,28.4,61.46,10.14,52.53,47.47,74.37,9.38,0.03,4.01,0.0,2.38,9.77,43736.0,110579.0,4.84,29.11,73.73,8.87,1.4,0.0,0.6,0.07,14.16,8022.0,2.93,64.09,35.91,8338.0,96.21,3.79,80.8,19.2,341000.0,11.39,88.61,6.86,12.72,26.78,34.34,19.3,9.63,17.16,36.18,8.54,0.22,35.47,2.43,6.0,0.2554495912806539,1081.0,46.02350136239782
27523,14946,42.5,24.11,51.24,24.64,48.4,51.6,54.94,7.43,0.8,15.44,0.0,1.97,4.69,50516.0,90862.0,18.13,19.93,68.62,5.11,0.19,0.0,0.74,14.74,11.58,5634.0,2.65,71.81,28.19,6056.0,93.03,6.97,74.55,25.45,346100.0,19.11,80.89,3.29,10.54,15.76,45.18,25.22,14.67,8.17,66.61,9.12,0.46,15.15,0.5,0.0,0.0,505.0,33.7883045630938
